datetime,id,order,side,price,amount,cost
2025-07-01 06:52:56.217,100456,,sell,0.024,1400.0,33.6
2025-07-01 06:53:48.327,100457,,sell,0.02396,800.32,19.1756672
2025-07-01 06:54:01.452,100458,,buy,0.02412,105.67,2.5487604
2025-07-01 06:54:11.265,100459,,buy,0.02406,243.14,5.8499484
2025-07-01 06:54:45.253,100460,,buy,0.02405,150.0,3.6075
2025-07-01 06:54:45.253,100461,,buy,0.02405,57.9,1.392495
2025-07-01 06:54:45.687,100462,,sell,0.0239,2445.27,58.441953
2025-07-01 06:54:45.687,100463,,sell,0.02388,4191.11,100.0837068
2025-07-01 06:54:45.687,100464,,sell,0.02387,250.65,5.9830155
2025-07-01 06:55:34.397,100465,,sell,0.02384,71.54,1.7055136
2025-07-01 06:56:36.168,100466,,sell,0.02379,44.49,1.0584171
2025-07-01 06:57:53.896,100467,,buy,0.02383,1287.9,30.690657
2025-07-01 06:59:28.828,100468,,buy,0.02383,825.49,19.6714267
2025-07-01 07:00:15.051,100469,,buy,0.02383,292.72,6.9755176
2025-07-01 07:00:15.051,100470,,buy,0.02387,2100.39,50.1363093
2025-07-01 07:00:15.051,100471,,buy,0.02388,4191.11,100.0837068
2025-07-01 07:00:15.051,100472,,buy,0.02388,904.01,21.5877588
2025-07-01 07:00:28.325,100473,,sell,0.02381,92.77,2.2088537
2025-07-01 07:01:32.398,100474,,sell,0.02378,127.2,3.024816
2025-07-01 07:01:35.539,100475,,sell,0.02387,53.34,1.2732258
2025-07-01 07:02:53.607,100476,,sell,0.02388,189.41,4.5231108
2025-07-01 07:02:53.607,100477,,sell,0.02388,404.37,9.6563556
2025-07-01 07:02:53.608,100478,,sell,0.02388,840.26,20.0654088
2025-07-01 07:02:53.608,100479,,sell,0.02385,137.64,3.282714
2025-07-01 07:02:53.608,100480,,sell,0.02385,410.11,9.7811235
2025-07-01 07:02:53.618,100481,,sell,0.02385,201.27,4.8002895
2025-07-01 07:02:53.627,100482,,sell,0.02384,903.9,21.548976
2025-07-01 07:02:53.628,100483,,sell,0.02384,1196.49,28.5243216
2025-07-01 07:02:53.684,100484,,sell,0.02383,1720.0,40.9876
2025-07-01 07:02:53.686,100485,,sell,0.02383,547.61,13.0495463
2025-07-01 07:02:53.686,100486,,sell,0.02383,1580.14,37.6547362
2025-07-01 07:02:53.686,100487,,sell,0.02383,343.36,8.1822688
2025-07-01 07:02:53.697,100488,,sell,0.02382,1095.23,26.0883786
2025-07-01 07:02:53.700,100489,,sell,0.02382,484.91,11.5505562
2025-07-01 07:02:53.700,100490,,sell,0.02379,15.09,0.3589911
2025-07-01 07:02:53.707,100491,,sell,0.02379,1509.72,35.9162388
2025-07-01 07:02:53.754,100492,,sell,0.02378,127.2,3.024816
2025-07-01 07:02:53.822,100493,,sell,0.02364,294.31,6.9574884
2025-07-01 07:02:53.822,100494,,sell,0.02363,9.49,0.2242487
2025-07-01 07:02:54.251,100495,,sell,0.02363,151.26,3.5742738
2025-07-01 07:02:54.251,100496,,sell,0.02363,638.82,15.0953166
2025-07-01 07:02:54.262,100497,,sell,0.02363,252.6,5.968938
2025-07-01 07:02:55.171,100498,,buy,0.0237,2220.39,52.623243
2025-07-01 07:02:55.171,100499,,buy,0.0237,4191.11,99.329307
2025-07-01 07:02:55.172,100500,,buy,0.02371,3282.42,77.8261782
2025-07-01 07:02:55.172,100501,,buy,0.02371,1532.96,36.3464816
2025-07-01 07:02:55.172,100502,,buy,0.02371,1184.67,28.0885257
2025-07-01 07:02:55.174,100503,,buy,0.02372,2100.39,49.8212508
2025-07-01 07:02:55.757,100504,,sell,0.02358,101.29,2.3884182
2025-07-01 07:02:55.849,100505,,sell,0.0236,1507.38,35.574168
2025-07-01 07:02:55.849,100506,,sell,0.0236,571.62,13.490232
2025-07-01 07:02:59.228,100507,,buy,0.02376,287.43,6.8293368
2025-07-01 07:02:59.228,100508,,buy,0.02376,1554.7,36.939672
2025-07-01 07:02:59.228,100509,,buy,0.02376,2083.93,49.5141768
2025-07-01 07:02:59.228,100510,,buy,0.02376,730.12,17.3476512
2025-07-01 07:02:59.228,100511,,buy,0.02376,1052.09,24.9976584
2025-07-01 07:02:59.228,100512,,buy,0.02385,2099.23,50.0666355
2025-07-01 07:02:59.228,100513,,buy,0.02389,21.05,0.5028845
2025-07-01 07:03:02.185,100514,,sell,0.02373,446.33,10.5914109
2025-07-01 07:03:02.191,100515,,sell,0.02373,627.2,14.883456
2025-07-01 07:03:06.653,100516,,sell,0.02372,457.98,10.8632856
2025-07-01 07:03:06.673,100517,,sell,0.02373,357.07,8.4732711
2025-07-01 07:03:06.675,100518,,sell,0.02373,845.7,20.068461
2025-07-01 07:03:06.677,100519,,sell,0.02373,598.62,14.2052526
2025-07-01 07:03:06.678,100520,,sell,0.02373,299.0,7.09527
2025-07-01 07:03:06.737,100521,,sell,0.02357,957.3,22.563561
2025-07-01 07:03:06.741,100522,,sell,0.02357,447.9,10.557003
2025-07-01 07:03:21.162,100523,,sell,0.02355,49.7,1.170435
2025-07-01 07:03:25.263,100524,,sell,0.02363,528.3,12.483729
2025-07-01 07:03:25.266,100525,,sell,0.02363,1002.4,23.686712
2025-07-01 07:03:26.165,100526,,buy,0.02363,1870.31,44.1954253
2025-07-01 07:03:39.660,100527,,buy,0.02363,2140.01,50.5684363
2025-07-01 07:03:43.042,100528,,sell,0.02366,811.54,19.2010364
2025-07-01 07:03:43.088,100529,,sell,0.02366,1722.1,40.744886
2025-07-01 07:03:51.558,100530,,buy,0.02363,2046.2,48.351706
2025-07-01 07:03:55.055,100531,,buy,0.02363,126.95,2.9998285
2025-07-01 07:04:09.295,100532,,sell,0.02357,57.21,1.3484397
2025-07-01 07:04:16.139,100533,,sell,0.02362,757.61,17.8947482
2025-07-01 07:04:16.139,100534,,sell,0.02361,76.39,1.8035679
2025-07-01 07:04:36.013,100535,,buy,0.02354,2221.08,52.2842232
2025-07-01 07:04:36.013,100536,,buy,0.02355,3216.69,75.7530495
2025-07-01 07:04:36.013,100537,,buy,0.02357,331.47,7.8127479
2025-07-01 07:04:46.743,100538,,sell,0.02361,1230.93,29.0622573
2025-07-01 07:04:46.743,100539,,sell,0.0236,824.68,19.462448
2025-07-01 07:04:46.743,100540,,sell,0.0236,201.99,4.766964
2025-07-01 07:04:47.221,100541,,sell,0.02346,1633.53,38.3226138
2025-07-01 07:05:02.522,100542,,sell,0.02347,706.23,16.5752181
2025-07-01 07:05:03.306,100543,,sell,0.02347,1906.14,44.7371058
2025-07-01 07:05:05.323,100544,,sell,0.02344,604.66,14.1732304
2025-07-01 07:05:05.323,100545,,sell,0.02343,4191.11,98.1977073
2025-07-01 07:05:05.323,100546,,sell,0.02343,1635.64,38.3230452
2025-07-01 07:05:19.889,100547,,sell,0.02334,390.46,9.1133364
2025-07-01 07:05:28.645,100548,,buy,0.02345,1268.85,29.7545325
2025-07-01 07:05:32.867,100549,,sell,0.02338,3682.68,86.1010584
2025-07-01 07:05:32.882,100550,,sell,0.02336,375.88,8.7805568
2025-07-01 07:05:32.883,100551,,sell,0.02336,329.35,7.693616
2025-07-01 07:05:32.887,100552,,buy,0.02337,5000.0,116.85
2025-07-01 07:05:32.888,100553,,sell,0.02336,393.48,9.1916928
2025-07-01 07:05:34.557,100554,,sell,0.02333,416.0,9.70528
2025-07-01 07:06:07.473,100555,,sell,0.02333,1271.59,29.6661947
2025-07-01 07:06:07.496,100556,,sell,0.02333,1025.7,23.929581
2025-07-01 07:06:30.104,100557,,sell,0.02333,243.22,5.6743226
2025-07-01 07:06:57.391,100558,,sell,0.02333,780.0,18.1974
2025-07-01 07:07:04.646,100559,,sell,0.02333,260.0,6.0658
2025-07-01 07:07:13.549,100560,,sell,0.02337,337.44,7.8859728
2025-07-01 07:07:13.792,100561,,sell,0.02333,90.27,2.1059991
2025-07-01 07:07:14.073,100562,,sell,0.02316,404.11,9.3591876
2025-07-01 07:07:15.598,100563,,sell,0.02307,168.73,3.8926011
2025-07-01 07:07:15.807,100564,,buy,0.02329,3092.16,72.0164064
2025-07-01 07:07:15.807,100565,,buy,0.02329,2244.01,52.2629929
2025-07-01 07:07:15.807,100566,,buy,0.0233,1135.37,26.454121
2025-07-01 07:07:15.807,100567,,buy,0.0233,151.31,3.525523
2025-07-01 07:07:17.121,100568,,sell,0.02318,166.36,3.8562248
2025-07-01 07:07:21.935,100569,,sell,0.0234,151.3,3.54042
2025-07-01 07:07:21.935,100570,,sell,0.0234,472.7,11.06118
2025-07-01 07:07:55.879,100571,,sell,0.02339,84.49,1.9762211
2025-07-01 07:08:40.664,100572,,sell,0.02341,155.03,3.6292523
2025-07-01 07:09:14.557,100573,,sell,0.02335,503.67,11.7606945
2025-07-01 07:10:05.711,100574,,buy,0.02333,428.63,9.9999379
2025-07-01 07:10:11.627,100575,,buy,0.02333,428.63,9.9999379
2025-07-01 07:10:12.994,100576,,buy,0.02334,428.44,9.9997896
2025-07-01 07:10:14.480,100577,,buy,0.02333,428.63,9.9999379
2025-07-01 07:10:20.761,100578,,buy,0.02333,428.63,9.9999379
2025-07-01 07:10:20.769,100579,,sell,0.02333,1176.57,27.4493781
2025-07-01 07:10:39.745,100580,,buy,0.02331,858.0,19.99998
2025-07-01 07:10:39.745,100581,,buy,0.02334,388.65,9.071091
2025-07-01 07:10:39.745,100582,,buy,0.02335,474.78,11.086113
2025-07-01 07:10:39.745,100583,,buy,0.02335,388.65,9.0749775
2025-07-01 07:10:39.745,100584,,buy,0.02338,1307.62,30.5721556
2025-07-01 07:10:39.745,100585,,buy,0.02338,910.07,21.2774366
2025-07-01 07:10:39.745,100586,,buy,0.02343,2100.39,49.2121377
2025-07-01 07:10:39.745,100587,,buy,0.02343,4278.07,100.2351801
2025-07-01 07:10:39.745,100588,,buy,0.02344,2.14,0.0501616
2025-07-01 07:11:03.688,100589,,buy,0.02332,0.32,0.0074624
2025-07-01 07:11:03.688,100590,,buy,0.02332,0.19,0.0044308
2025-07-01 07:11:03.688,100591,,buy,0.02332,6.58,0.1534456
2025-07-01 07:11:03.688,100592,,buy,0.02332,0.32,0.0074624
2025-07-01 07:11:03.688,100593,,buy,0.02332,0.01,0.0002332
2025-07-01 07:11:03.688,100594,,buy,0.02332,697.48,16.2652336
2025-07-01 07:11:04.035,100595,,sell,0.02333,0.14,0.0032662
2025-07-01 07:11:04.037,100596,,sell,0.02334,0.04,0.0009336
2025-07-01 07:11:04.037,100597,,sell,0.02334,6.58,0.1535772
2025-07-01 07:11:06.128,100598,,sell,0.02331,86.46,2.0153826
2025-07-01 07:11:11.930,100599,,sell,0.02329,303.98,7.0796942
2025-07-01 07:11:17.041,100600,,sell,0.02329,14.76,0.3437604
2025-07-01 07:11:17.042,100601,,sell,0.02329,3.28,0.0763912
2025-07-01 07:11:17.042,100602,,sell,0.02329,0.01,0.0002329
2025-07-01 07:11:17.042,100603,,sell,0.02329,1.36,0.0316744
2025-07-01 07:11:19.041,100604,,sell,0.02329,44.32,1.0322128
2025-07-01 07:11:19.047,100605,,sell,0.02329,0.06,0.0013974
2025-07-01 07:11:38.087,100606,,sell,0.02324,6.58,0.1529192
2025-07-01 07:11:38.087,100607,,sell,0.02324,6.58,0.1529192
2025-07-01 07:11:38.090,100608,,sell,0.02323,3.33,0.0773559
2025-07-01 07:11:38.091,100609,,sell,0.02323,6.61,0.1535503
2025-07-01 07:11:39.035,100610,,sell,0.02327,4.18,0.0972686
2025-07-01 07:11:39.035,100611,,sell,0.02327,4.18,0.0972686
2025-07-01 07:11:39.035,100612,,sell,0.02327,4.18,0.0972686
2025-07-01 07:11:39.035,100613,,sell,0.02327,0.03,0.0006981
2025-07-01 07:11:39.035,100614,,sell,0.02327,4.18,0.0972686
2025-07-01 07:11:44.557,100615,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100616,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100617,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100618,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100619,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100620,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100621,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100622,,buy,0.02322,0.38,0.0088236
2025-07-01 07:11:44.557,100623,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100624,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100625,,buy,0.02322,0.16,0.0037152
2025-07-01 07:11:44.557,100626,,buy,0.02322,0.01,0.0002322
2025-07-01 07:11:44.557,100627,,buy,0.02322,0.09,0.0020898
2025-07-01 07:11:44.557,100628,,buy,0.02322,4.92,0.1142424
2025-07-01 07:11:44.557,100629,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100630,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100631,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100632,,buy,0.02322,2.01,0.0466722
2025-07-01 07:11:44.557,100633,,buy,0.02322,0.06,0.0013932
2025-07-01 07:11:44.557,100634,,buy,0.02322,0.22,0.0051084
2025-07-01 07:11:44.557,100635,,buy,0.02322,3.93,0.0912546
2025-07-01 07:11:44.557,100636,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:44.557,100637,,buy,0.02322,4.18,0.0970596
2025-07-01 07:11:45.033,100638,,sell,0.02323,4.18,0.0971014
2025-07-01 07:11:45.034,100639,,sell,0.02323,4.18,0.0971014
2025-07-01 07:11:45.084,100640,,sell,0.02324,0.02,0.0004648
2025-07-01 07:11:45.098,100641,,sell,0.02324,0.01,0.0002324
2025-07-01 07:11:45.102,100642,,sell,0.02324,0.07,0.0016268
2025-07-01 07:11:46.034,100643,,sell,0.02327,2.35,0.0546845
2025-07-01 07:11:46.034,100644,,sell,0.02327,4.18,0.0972686
2025-07-01 07:11:50.837,100645,,buy,0.02325,0.02,0.000465
2025-07-01 07:11:50.837,100646,,buy,0.02325,0.51,0.0118575
2025-07-01 07:11:50.837,100647,,buy,0.02325,4.18,0.097185
2025-07-01 07:11:50.837,100648,,buy,0.02325,4.18,0.097185
2025-07-01 07:11:50.837,100649,,buy,0.02325,4.18,0.097185
2025-07-01 07:11:50.837,100650,,buy,0.02325,0.39,0.0090675
2025-07-01 07:11:50.837,100651,,buy,0.02325,0.27,0.0062775
2025-07-01 07:11:50.837,100652,,buy,0.02325,0.02,0.000465
2025-07-01 07:11:50.837,100653,,buy,0.02325,4.18,0.097185
2025-07-01 07:11:50.837,100654,,buy,0.02325,3.28,0.07626
2025-07-01 07:11:50.837,100655,,buy,0.02325,0.43,0.0099975
2025-07-01 07:11:50.837,100656,,buy,0.02325,0.4,0.0093
2025-07-01 07:11:50.837,100657,,buy,0.02325,0.07,0.0016275
2025-07-01 07:11:50.837,100658,,buy,0.02328,0.04,0.0009312
2025-07-01 07:11:50.837,100659,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100660,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100661,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100662,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100663,,buy,0.02328,0.13,0.0030264
2025-07-01 07:11:50.837,100664,,buy,0.02328,3.3,0.076824
2025-07-01 07:11:50.837,100665,,buy,0.02328,0.09,0.0020952
2025-07-01 07:11:50.837,100666,,buy,0.02328,6.58,0.1531824
2025-07-01 07:11:50.837,100667,,buy,0.02328,6.58,0.1531824
2025-07-01 07:11:50.837,100668,,buy,0.02328,1.5,0.03492
2025-07-01 07:11:50.837,100669,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100670,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100671,,buy,0.02328,0.03,0.0006984
2025-07-01 07:11:50.837,100672,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100673,,buy,0.02328,0.06,0.0013968
2025-07-01 07:11:50.837,100674,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100675,,buy,0.02328,0.02,0.0004656
2025-07-01 07:11:50.837,100676,,buy,0.02328,3.42,0.0796176
2025-07-01 07:11:50.837,100677,,buy,0.02328,6.58,0.1531824
2025-07-01 07:11:50.837,100678,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100679,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100680,,buy,0.02328,4.18,0.0973104
2025-07-01 07:11:50.837,100681,,buy,0.02328,6.58,0.1531824
2025-07-01 07:11:50.837,100682,,buy,0.0233,0.02,0.000466
2025-07-01 07:11:50.837,100683,,buy,0.0233,0.03,0.000699
2025-07-01 07:11:50.837,100684,,buy,0.0233,0.01,0.000233
2025-07-01 07:11:50.837,100685,,buy,0.0233,0.03,0.000699
2025-07-01 07:11:50.837,100686,,buy,0.0233,0.01,0.000233
2025-07-01 07:11:50.837,100687,,buy,0.0233,3.77,0.087841
2025-07-01 07:11:50.837,100688,,buy,0.0233,44.32,1.032656
2025-07-01 07:11:50.837,100689,,buy,0.0233,2.34,0.054522
2025-07-01 07:11:50.837,100690,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100691,,buy,0.0233,0.04,0.000932
2025-07-01 07:11:50.837,100692,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100693,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100694,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100695,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100696,,buy,0.0233,0.02,0.000466
2025-07-01 07:11:50.837,100697,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100698,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100699,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100700,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100701,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100702,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100703,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100704,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100705,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100706,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100707,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100708,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100709,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100710,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100711,,buy,0.0233,4.18,0.097394
2025-07-01 07:11:50.837,100712,,buy,0.02332,857.63,19.9999316
2025-07-01 07:11:50.837,100713,,buy,0.02339,301.25,7.0462375
2025-07-01 07:11:51.100,100714,,sell,0.02328,7.39,0.1720392
2025-07-01 07:12:00.538,100715,,sell,0.02338,855.43,19.9999534
2025-07-01 07:12:51.432,100716,,sell,0.02329,4263.53,99.2976137
2025-07-01 07:12:52.513,100717,,buy,0.02329,10591.69,246.6804601
2025-07-01 07:12:52.513,100718,,buy,0.02329,2.11,0.0491419
2025-07-01 07:12:52.776,100719,,buy,0.02337,956.77,22.3597149
2025-07-01 07:12:52.776,100720,,buy,0.02338,437.99,10.2402062
2025-07-01 07:13:02.360,100721,,sell,0.0233,69.2,1.61236
2025-07-01 07:13:05.584,100722,,sell,0.02335,82.06,1.916101
2025-07-01 07:13:58.741,100723,,buy,0.02336,552.63,12.9094368
2025-07-01 07:14:04.500,100724,,sell,0.02329,56.71,1.3207759
2025-07-01 07:15:08.937,100725,,sell,0.02333,888.09,20.7191397
2025-07-01 07:15:56.138,100726,,buy,0.02337,59.83,1.3982271
2025-07-01 07:15:56.138,100727,,buy,0.02339,28.29,0.6617031
2025-07-01 07:16:06.655,100728,,buy,0.02333,5132.23,119.7349259
2025-07-01 07:16:45.876,100729,,buy,0.02337,1243.85,29.0687745
2025-07-01 07:16:54.041,100730,,sell,0.02333,484.63,11.3064179
2025-07-01 07:16:54.848,100731,,sell,0.02338,2168.2,50.692516
2025-07-01 07:17:58.327,100732,,buy,0.02337,1300.0,30.381
2025-07-01 07:17:58.327,100733,,buy,0.02337,99.65,2.3288205
2025-07-01 07:18:18.315,100734,,buy,0.02339,96.03,2.2461417
2025-07-01 07:18:18.315,100735,,buy,0.02339,695.56,16.2691484
2025-07-01 07:18:18.315,100736,,buy,0.02341,607.2,14.214552
2025-07-01 07:19:04.767,100737,,sell,0.02329,53.72,1.2511388
2025-07-01 07:19:16.247,100738,,sell,0.02331,2814.27,65.6006337
2025-07-01 07:19:59.582,100739,,buy,0.02333,2091.86,48.8030938
2025-07-01 07:21:30.802,100740,,sell,0.0233,2145.92,49.999936
2025-07-01 07:21:30.802,100741,,sell,0.02329,2140.86,49.8606294
2025-07-01 07:21:30.802,100742,,sell,0.02329,1027.86,23.9388594
2025-07-01 07:21:30.802,100743,,sell,0.02325,1088.08,25.29786
2025-07-01 07:21:30.802,100744,,sell,0.02325,1628.02,37.851465
2025-07-01 07:21:30.802,100745,,sell,0.02322,789.7,18.336834
2025-07-01 07:21:30.802,100746,,sell,0.02322,1327.14,30.8161908
2025-07-01 07:21:30.802,100747,,sell,0.02322,1375.1,31.929822
2025-07-01 07:21:30.879,100748,,sell,0.02323,1400.15,32.5254845
2025-07-01 07:21:30.879,100749,,sell,0.02322,1384.71,32.1529662
2025-07-01 07:21:32.971,100750,,buy,0.02321,3111.68,72.2220928
2025-07-01 07:21:32.971,100751,,buy,0.02322,1596.15,37.062603
2025-07-01 07:21:32.971,100752,,buy,0.02323,4284.49,99.5287027
2025-07-01 07:21:32.971,100753,,buy,0.02323,1149.47,26.7021881
2025-07-01 07:21:32.971,100754,,buy,0.02323,2140.86,49.7321778
2025-07-01 07:21:32.971,100755,,buy,0.0233,22.57,0.525881
2025-07-01 07:21:36.143,100756,,buy,0.02327,1683.4,39.172718
2025-07-01 07:21:36.143,100757,,buy,0.02327,1502.51,34.9634077
2025-07-01 07:21:36.143,100758,,buy,0.02328,2135.99,49.7258472
2025-07-01 07:21:36.143,100759,,buy,0.02329,137.91,3.2119239
2025-07-01 07:21:36.143,100760,,buy,0.02329,2145.99,49.9801071
2025-07-01 07:21:36.143,100761,,buy,0.02331,4271.97,99.5796207
2025-07-01 07:21:36.725,100762,,buy,0.02337,1449.55,33.8759835
2025-07-01 07:21:40.018,100763,,sell,0.02326,1400.0,32.564
2025-07-01 07:21:40.056,100764,,sell,0.02326,152.49,3.5469174
2025-07-01 07:21:42.715,100765,,buy,0.02338,894.13,20.9047594
2025-07-01 07:21:42.842,100766,,sell,0.02337,1155.36,27.0007632
2025-07-01 07:21:42.842,100767,,sell,0.02336,3332.19,77.8399584
2025-07-01 07:21:43.433,100768,,sell,0.02342,1839.45,43.079919
2025-07-01 07:21:43.433,100769,,sell,0.02342,4284.49,100.3427558
2025-07-01 07:21:43.433,100770,,sell,0.02342,2140.86,50.1389412
2025-07-01 07:21:43.433,100771,,sell,0.02341,1144.79,26.7995339
2025-07-01 07:21:43.433,100772,,sell,0.02339,891.5,20.852185
2025-07-01 07:21:48.824,100773,,buy,0.0234,2140.86,50.096124
2025-07-01 07:21:48.824,100774,,buy,0.0234,152.65,3.57201
2025-07-01 07:21:48.824,100775,,buy,0.02341,4284.49,100.2999109
2025-07-01 07:21:48.824,100776,,buy,0.02342,3165.97,74.1470174
2025-07-01 07:21:48.824,100777,,buy,0.02342,550.32,12.8884944
2025-07-01 07:21:49.784,100778,,sell,0.02337,2139.69,50.0045553
2025-07-01 07:21:50.026,100779,,sell,0.02338,2140.86,50.0533068
2025-07-01 07:22:01.526,100780,,sell,0.02333,1400.0,32.662
2025-07-01 07:22:05.973,100781,,sell,0.02334,740.55,17.284437
2025-07-01 07:22:05.973,100782,,sell,0.02334,3158.14,73.7109876
2025-07-01 07:22:05.973,100783,,sell,0.02333,962.11,22.4460263
2025-07-01 07:22:07.404,100784,,sell,0.02324,1400.0,32.536
2025-07-01 07:22:44.145,100785,,sell,0.0232,786.43,18.245176
2025-07-01 07:22:44.145,100786,,sell,0.02319,4284.49,99.3573231
2025-07-01 07:22:44.145,100787,,sell,0.02317,531.11,12.3058187
2025-07-01 07:22:44.145,100788,,sell,0.02316,1589.58,36.8146728
2025-07-01 07:22:44.145,100789,,sell,0.02315,1469.71,34.0237865
2025-07-01 07:22:44.146,100790,,sell,0.02315,1030.29,23.8512135
2025-07-01 07:22:44.146,100791,,sell,0.02315,1080.09,25.0040835
